"1","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Dunleavy/Dahlstrom","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Gara/Cook","Overvote","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Pierce/Grunwald","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Walker/Drygas","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Write-in","Blank"
"09-135 South Anchorage No. 5","119","3","0","1","0","2","0","1","0","1","0","0","0","0","0","83","4","0","6","0","0","14","8","1","0","1","1","0","0","10","1","0","5","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","3","0","0","1","0","2","0","4","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","58","6","0","7","0","0","8","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","3","2","0","1","0","0","0","1","0","0","0","0","0","37","10","0","3","0","0","3","8","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09-140 Stuckagain Heights","25","3","0","0","0","0","0","1","0","0","0","0","0","0","0","24","0","0","0","0","0","1","2","0","0","0","0","0","0","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","29","2","0","1","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","15","3","0","5","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"09-145 Whittier","33","2","0","1","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","5","0","0","0","0","0","0","3","1","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","6","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"10-150 Dimond","146","7","0","0","0","10","0","1","0","2","0","0","0","0","0","86","5","0","18","2","0","9","11","0","0","1","0","0","0","8","1","0","4","0","0","3","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","47","5","0","0","5","0","3","0","4","0","0","0","0","0","2","3","3","0","0","0","5","0","0","0","0","0","63","7","0","10","0","0","2","24","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","10","17","0","4","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","5","1","0","3","0","0","0","2","0","0","0","0","0","29","6","0","3","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7"
"10-155 Oceanview No. 1","211","11","0","2","0","6","0","1","0","3","0","0","0","0","0","152","4","0","11","0","0","17","29","0","1","2","0","0","0","16","3","0","10","0","0","5","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","49","2","0","1","5","0","1","0","5","0","0","0","0","0","3","0","2","0","0","3","9","0","0","0","0","0","99","7","0","17","0","0","8","22","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","10","6","0","1","0","0","3","2","0","0","0","0","0","1","0","1","0","0","0","4","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","14","0","0","6","0","0","5","5","0","0","0","0","0","52","4","0","14","0","0","8","11","0","1","0","0","0","0","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"10-160 Oceanview No. 2","142","3","0","0","0","4","0","2","0","2","0","0","0","0","0","107","7","0","8","0","0","15","19","0","0","1","0","0","0","17","1","0","8","0","0","5","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","30","8","0","1","1","0","1","0","0","0","0","0","0","1","4","0","1","0","0","0","2","0","0","0","0","0","78","5","0","9","0","0","5","11","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","2","4","15","1","2","0","0","2","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","9","2","0","4","0","0","0","5","0","0","0","0","0","60","3","0","12","0","0","7","13","0","0","0","0","0","0","2","2","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12"
"10-165 Oceanview No. 3","200","6","0","1","0","8","0","0","0","5","0","0","0","0","0","154","2","0","12","0","0","10","31","0","2","5","3","0","0","17","1","0","9","0","0","0","6","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","58","10","0","0","2","0","1","0","5","0","0","0","0","0","2","1","4","0","0","0","6","0","0","0","0","0","86","5","0","15","0","0","7","29","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","11","0","0","0","0","1","4","0","0","2","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","7","3","0","2","0","0","2","5","0","0","0","0","0","53","5","0","14","0","0","4","15","0","0","3","0","0","0","0","0","2","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"10-170 Oceanview No. 4","173","5","0","2","0","7","0","4","0","4","0","0","0","0","0","137","3","0","12","0","0","21","22","0","1","1","0","0","0","20","3","0","7","0","0","6","7","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","35","3","0","0","1","0","0","0","1","0","0","0","0","0","2","1","2","0","0","0","1","0","1","0","0","0","93","5","0","5","0","0","9","18","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9","11","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","26","11","1","0","2","0","0","1","5","0","0","0","0","0","70","7","0","7","0","0","2","10","0","1","0","0","0","0","3","2","3","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"10-175 Oceanview No. 5","159","3","0","3","0","7","0","2","0","2","0","0","0","0","0","104","1","0","8","1","0","9","10","0","0","2","0","0","0","9","1","0","3","0","0","5","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","30","7","0","1","1","0","2","0","5","0","0","0","0","0","2","0","0","1","0","1","4","0","0","0","0","0","70","1","0","9","0","0","8","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","10","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","2","4","0","1","0","0","0","4","0","0","0","0","0","43","4","0","5","0","0","2","6","0","0","0","0","0","0","1","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"11-205 Hillside No. 1","114","6","0","3","0","10","0","0","0","2","0","0","0","0","0","74","0","0","14","1","0","8","21","0","0","0","0","0","1","3","1","0","4","0","0","1","4","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","29","0","0","2","2","0","1","0","4","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","44","7","0","10","0","0","3","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","12","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","2","0","4","0","0","3","4","0","0","0","0","0","17","1","0","7","0","0","1","8","0","1","0","0","0","0","0","1","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"11-210 Hillside No. 2","200","3","0","2","0","13","0","7","0","5","0","0","0","0","0","190","3","0","21","0","0","24","32","0","1","3","0","0","0","14","3","0","9","0","0","5","19","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","51","14","0","0","1","0","1","0","9","0","0","0","0","0","1","1","1","0","0","0","7","0","0","0","0","0","105","5","0","22","0","1","9","33","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","16","0","4","0","0","2","4","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","3","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","12","7","0","3","0","0","2","5","0","0","0","0","0","48","11","0","16","0","0","5","15","0","0","0","0","0","0","2","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"11-215 Hillside No. 3","147","4","0","1","0","7","0","0","0","2","0","1","0","0","0","114","3","0","17","0","1","16","18","0","0","2","1","0","1","13","1","0","4","0","0","2","10","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50","1","0","7","0","0","5","13","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","7","12","0","0","0","0","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","6","4","0","7","0","1","1","0","0","0","0","0","0","34","7","0","4","0","0","6","6","0","0","2","0","0","0","1","2","2","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"11-220 Hillside No. 4","157","4","0","1","0","5","0","1","0","2","0","0","0","0","0","149","3","0","7","0","0","19","27","0","0","2","0","0","1","9","0","0","6","0","0","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","1","0","1","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","38","4","0","5","0","0","6","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","8","2","0","3","0","0","1","0","0","0","0","0","0","49","3","0","4","0","0","1","5","0","1","0","0","0","0","3","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"11-225 Hillside No. 5","159","4","0","0","0","4","0","0","0","5","0","0","0","0","0","117","0","0","6","0","0","12","20","0","0","6","0","0","0","18","2","0","2","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","3","0","0","2","0","1","0","2","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","80","5","0","6","0","0","1","10","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","14","7","0","3","0","0","1","3","0","0","0","0","0","66","6","0","7","0","0","2","8","0","0","0","0","0","0","1","3","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"11-230 Hillside No. 6","155","4","0","1","0","0","0","2","0","1","0","0","0","0","0","184","2","0","11","0","0","17","19","0","1","0","1","0","0","24","2","0","4","0","0","6","8","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","23","4","0","0","0","0","0","0","3","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","96","12","0","9","0","0","9","29","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","5","23","0","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","13","5","0","2","1","0","4","4","0","0","0","0","0","75","12","0","10","0","0","2","10","0","0","1","0","1","0","0","1","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5"
"11-235 Hillside No. 7","136","5","0","0","0","0","0","0","0","3","0","0","0","0","0","101","2","0","4","0","0","16","8","0","2","1","0","0","1","11","0","0","3","0","0","3","4","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","11","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","81","6","0","6","0","0","6","7","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","17","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","7","4","0","4","0","0","0","1","0","0","0","0","0","60","5","0","8","0","0","6","11","0","0","0","0","0","0","2","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"12-250 Southeast Anchorage No. 1","165","9","0","0","0","8","0","3","0","7","0","0","0","0","0","118","2","0","23","0","0","6","14","0","0","3","0","0","1","11","3","0","9","0","0","3","8","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","54","2","0","0","4","0","1","0","7","0","0","0","0","0","1","1","1","0","0","0","5","0","0","0","0","0","70","4","0","16","0","0","2","31","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","13","0","1","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","2","1","0","3","0","0","1","2","0","0","0","0","0","43","7","0","5","0","0","3","12","0","1","0","0","0","0","3","0","4","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"12-255 Southeast Anchorage No. 2","116","3","0","0","0","4","0","0","0","1","0","0","0","0","0","83","1","0","13","0","0","8","12","1","0","1","0","0","0","12","5","0","7","0","0","4","5","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","22","1","0","0","2","0","1","0","5","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","58","3","0","14","0","0","1","7","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","6","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","9","3","0","3","1","0","1","1","0","1","0","0","0","21","3","0","6","0","0","1","7","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"12-260 Southeast Anchorage No. 3","157","8","0","0","0","11","0","2","0","8","0","0","0","0","0","99","3","0","17","0","0","5","20","0","0","2","1","0","0","8","0","0","14","0","0","2","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50","5","0","2","2","0","5","0","2","0","0","0","0","0","4","0","1","0","0","0","2","0","0","0","0","0","60","4","0","18","0","0","5","13","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0","2","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","2","1","0","5","0","0","2","3","0","0","0","0","0","36","2","0","9","0","0","5","16","0","2","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"12-265 Southeast Anchorage No. 4","148","8","0","2","0","11","0","1","0","4","0","0","0","0","0","108","1","0","15","0","0","8","15","0","0","2","0","0","0","13","0","0","4","0","0","3","4","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","38","4","0","0","1","0","4","0","8","0","0","0","0","1","3","0","2","0","0","1","2","0","0","0","0","0","83","9","0","16","0","0","8","14","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","0","1","0","0","1","3","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","26","8","0","0","11","0","0","0","1","0","0","0","0","0","47","9","0","8","0","0","8","16","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"12-270 Southeast Anchorage No. 5","206","6","0","1","0","11","0","2","0","4","0","0","0","0","1","132","0","1","22","1","0","7","21","0","0","4","0","0","0","17","6","0","12","0","0","6","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","51","3","0","0","5","0","1","0","2","0","0","0","0","0","1","0","5","0","0","0","2","0","0","0","0","0","100","8","0","17","0","0","3","22","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","5","10","0","2","0","0","0","4","1","0","1","0","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","9","1","0","10","0","0","1","4","0","1","0","0","0","58","5","0","21","0","0","9","8","1","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"12-275 Southeast Anchorage No. 6","152","5","0","2","0","4","0","3","0","2","0","0","0","0","1","108","1","0","14","0","0","10","17","0","1","6","1","0","0","21","3","0","3","0","0","3","11","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","41","4","0","2","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","116","8","0","16","0","0","7","25","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","4","8","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","10","2","0","15","0","0","2","8","0","0","0","0","0","87","9","0","8","1","0","5","20","0","1","1","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"13-305 South Midtown No. 1","36","0","0","0","0","3","0","0","0","0","0","0","0","0","0","38","0","0","5","0","0","0","6","0","0","0","0","0","0","6","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","18","3","0","3","0","0","2","7","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","0","0","2","0","0","0","1","0","0","0","0","0","7","0","0","1","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
